genome_name	publication	genome_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	testing_standard	testing_standard_year	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
Staphylococcus aureus 2002038081	24787619	1280.7265	vancomycin	Susceptible	1		1	mg/L	Broth dilution		E-test	CLSI	2012	PRJNA239001	SAMN02649745			
Staphylococcus aureus 2002038081	24787619	1280.7265	vancomycin	Susceptible					Broth dilution			CLSI	2012	PRJNA239001	SAMN02649745			
Staphylococcus aureus 2002038081	24787619	1280.7265	vancomycin	Susceptible	0.71		0.71	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649745			
Staphylococcus aureus 2003718535	24787619	1280.7267	vancomycin	Susceptible	1.5		1.5	mg/L	Broth dilution		E-test	CLSI	2012	PRJNA239001	SAMN02649747			
Staphylococcus aureus 2003718535	24787619	1280.7267	vancomycin	Susceptible					Broth dilution			CLSI	2012	PRJNA239001	SAMN02649747			
Staphylococcus aureus 2003718535	24787619	1280.7267	vancomycin	Susceptible	0.8		0.8	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649747			
Staphylococcus aureus 2006734597	24787619	1280.7264	vancomycin	Susceptible	1.5		1.5	mg/L	Broth dilution		E-test	CLSI	2012	PRJNA239001	SAMN02649743			
Staphylococcus aureus 2006734597	24787619	1280.7264	vancomycin	Susceptible					Broth dilution			CLSI	2012	PRJNA239001	SAMN02649743			
Staphylococcus aureus 2006734597	24787619	1280.7264	vancomycin	Susceptible	0.84		0.84	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649743			
Staphylococcus aureus 2006745535	24787619	1280.7268	vancomycin	Susceptible	1.5		1.5	mg/L	Broth dilution		E-test	CLSI	2012	PRJNA239001	SAMN02649744			
Staphylococcus aureus 2006745535	24787619	1280.7268	vancomycin	Susceptible					Broth dilution			CLSI	2012	PRJNA239001	SAMN02649744			
Staphylococcus aureus 2006745535	24787619	1280.7268	vancomycin	Susceptible	0.85		0.85	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649744			
Staphylococcus aureus 2009-60-561-1	-	1413519.3	methicillin	Resistant										PRJNA226474	SAMN02391346	GCA_000637255.1	JJCK00000000	-
Staphylococcus aureus 2010-60-1240-1	-	1413514.3	methicillin	Resistant										PRJNA226469	SAMN02391341	GCA_000637275.1	JJCJ00000000	-
Staphylococcus aureus 2010-60-6063-29	-	1413328.3	methicillin	Resistant										PRJNA226281	SAMN02391155	GCA_000637295.1	JJCI00000000	-
Staphylococcus aureus 2010-60-6063-39	-	1413516.3	methicillin	Resistant										PRJNA226471	SAMN02391343	GCA_000637315.1	JJCH00000000	-
Staphylococcus aureus 2010-60-6511-10	-	1413515.3	methicillin	Resistant										PRJNA226470	SAMN02391342	GCA_000637335.1	JJCG00000000	-
Staphylococcus aureus 2010-60-6511-39	-	1413517.3	methicillin	Resistant										PRJNA226472	SAMN02391344	GCA_000637355.1	JJCF00000000	-
Staphylococcus aureus 2010-60-6511-5	-	1413518.3	methicillin	Resistant										PRJNA226473	SAMN02391345	GCA_000637375.1	JJCE00000000	-
Staphylococcus aureus 2010-60-7626-19	-	1413329.3	methicillin	Resistant										PRJNA226282	SAMN02391156	GCA_000637395.1	JJCD00000000	-
Staphylococcus aureus 2011-60-1490-31	-	1413524.3	methicillin	Resistant										PRJNA226479	SAMN02391351	GCA_000637415.1	JJCC00000000	-
Staphylococcus aureus 2011-60-2078-5	-	1413523.3	methicillin	Resistant										PRJNA226478	SAMN02391350	GCA_000637435.1	JJCB00000000	-
Staphylococcus aureus 2011-60-2275-1	-	1413521.3	methicillin	Resistant										PRJNA226476	SAMN02391348	GCA_000637475.1	JJBZ00000000	-
Staphylococcus aureus 2011-60-2275-7	-	1413522.3	methicillin	Resistant										PRJNA226477	SAMN02391349	GCA_000684715.1	JJBY00000000	-
Staphylococcus aureus 21162	33293382	1280.51573	cefazolin		0.5		0.5	mg/L	Agar dilution			CLSI	2015	PRJEB40246	SAMEA7294241			
Staphylococcus aureus 21162	33293382	1280.51573	daptomycin		<=0.25	<=	0.25	mg/L				CLSI	2015	PRJEB40246	SAMEA7294241			
Staphylococcus aureus 21162	33293382	1280.51573	oxacillin		0.38		0.38	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294241			
Staphylococcus aureus 21162	33293382	1280.51573	oxacillin		0.25		0.25	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294241			
Staphylococcus aureus 21162	33293382	1280.51573	vancomycin		<=1	<=	1	mg/L				CLSI	2015	PRJEB40246	SAMEA7294241			
Staphylococcus aureus 21163	33293382	1280.51563	cefazolin		1		1	mg/L	Agar dilution			CLSI	2015	PRJEB40246	SAMEA7294242			
Staphylococcus aureus 21163	33293382	1280.51563	daptomycin		0.5		0.5	mg/L				CLSI	2015	PRJEB40246	SAMEA7294242			
Staphylococcus aureus 21163	33293382	1280.51563	oxacillin		3		3	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294242			
Staphylococcus aureus 21163	33293382	1280.51563	oxacillin		4		4	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294242			
Staphylococcus aureus 21163	33293382	1280.51563	vancomycin		<=1	<=	1	mg/L				CLSI	2015	PRJEB40246	SAMEA7294242			
Staphylococcus aureus 21164	33293382	1280.51569	cefazolin		0.5		0.5	mg/L	Agar dilution			CLSI	2015	PRJEB40246	SAMEA7294243			
Staphylococcus aureus 21164	33293382	1280.51569	daptomycin		<=0.25	<=	0.25	mg/L				CLSI	2015	PRJEB40246	SAMEA7294243			
Staphylococcus aureus 21164	33293382	1280.51569	oxacillin		0.38		0.38	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294243			
Staphylococcus aureus 21164	33293382	1280.51569	oxacillin		0.25		0.25	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294243			
Staphylococcus aureus 21164	33293382	1280.51569	vancomycin		<=1	<=	1	mg/L				CLSI	2015	PRJEB40246	SAMEA7294243			
Staphylococcus aureus 21165	33293382	1280.51577	cefazolin		1		1	mg/L	Agar dilution			CLSI	2015	PRJEB40246	SAMEA7294244			
Staphylococcus aureus 21165	33293382	1280.51577	daptomycin		<=0.25	<=	0.25	mg/L				CLSI	2015	PRJEB40246	SAMEA7294244			
Staphylococcus aureus 21165	33293382	1280.51577	oxacillin		1.5		1.5	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294244			
Staphylococcus aureus 21165	33293382	1280.51577	oxacillin		2		2	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294244			
Staphylococcus aureus 21165	33293382	1280.51577	vancomycin		<=1	<=	1	mg/L				CLSI	2015	PRJEB40246	SAMEA7294244			
Staphylococcus aureus 21166	33293382	1280.51576	cefazolin		0.5		0.5	mg/L	Agar dilution			CLSI	2015	PRJEB40246	SAMEA7294245			
Staphylococcus aureus 21166	33293382	1280.51576	daptomycin		<=0.25	<=	0.25	mg/L				CLSI	2015	PRJEB40246	SAMEA7294245			
Staphylococcus aureus 21166	33293382	1280.51576	oxacillin		0.25		0.25	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294245			
Staphylococcus aureus 21166	33293382	1280.51576	vancomycin		<=1	<=	1	mg/L				CLSI	2015	PRJEB40246	SAMEA7294245			
Staphylococcus aureus 213_05	25903077	1280.9277	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800192			
Staphylococcus aureus 213_05	25903077	1280.9277	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800192			
Staphylococcus aureus 213_05	25903077	1280.9277	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800192			
Staphylococcus aureus 213_05	25903077	1280.9277	gentamicin	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800192			
Staphylococcus aureus 213_05	25903077	1280.9277	tetracycline	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800192			
Staphylococcus aureus 213_05	25903077	1280.9277	trimethoprim/sulfamethoxazole	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800192			
Staphylococcus aureus 217	24787619	1280.7269	rifampin	Susceptible	30		30	mm	Disk diffusion			CLSI	2012	PRJNA239001	SAMN02649808			
Staphylococcus aureus 217	24787619	1280.7269	vancomycin	Intermediate	4		4	mg/L	Broth dilution		E-test	CLSI	2012	PRJNA239001	SAMN02649808			
Staphylococcus aureus 217	24787619	1280.7269	vancomycin	Intermediate	4		4	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649808			
Staphylococcus aureus 217	24787619	1280.7269	vancomycin	Intermediate	1.61		1.61	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649808			
Staphylococcus aureus 221	24787619	1280.7271	rifampin	Susceptible	21		21	mm	Disk diffusion			CLSI	2012	PRJNA239001	SAMN02649809			
Staphylococcus aureus 221	24787619	1280.7271	vancomycin	Intermediate	4		4	mg/L	Broth dilution		E-test	CLSI	2012	PRJNA239001	SAMN02649809			
Staphylococcus aureus 221	24787619	1280.7271	vancomycin	Intermediate	4		4	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649809			
Staphylococcus aureus 221	24787619	1280.7271	vancomycin	Intermediate	1.41		1.41	mg/L	Broth dilution			CLSI	2012	PRJNA239001	SAMN02649809			
Staphylococcus aureus 22825	-	1413334.3	methicillin	Resistant										PRJNA226287	SAMN02391161	GCA_000637495.1	JJBW00000000	-
Staphylococcus aureus 22835	-	1413336.3	methicillin	Resistant										PRJNA226289	SAMN02391163	GCA_000637515.1	JJBV00000000	-
Staphylococcus aureus 22837	-	1413337.3	methicillin	Resistant										PRJNA226290	SAMN02391164	GCA_000637535.1	JJBU00000000	-
Staphylococcus aureus 22838	-	1413338.3	methicillin	Resistant										PRJNA226291	SAMN02391165	GCA_000637555.1	JJBT00000000	-
Staphylococcus aureus 22841	-	1413339.3	methicillin	Resistant										PRJNA226292	SAMN02391166	GCA_000637575.1	JJBS00000000	-
Staphylococcus aureus 22843	-	1413340.3	methicillin	Resistant										PRJNA226293	SAMN02391167	GCA_000637595.1	JJBR00000000	-
Staphylococcus aureus 22846	-	1413341.3	methicillin	Resistant										PRJNA226294	SAMN02391168	GCA_000637615.1	JJBQ00000000	-
Staphylococcus aureus 22P79	-	1413438.3	methicillin	Resistant										PRJNA226391	SAMN02391265	GCA_000637635.1	JJBP00000000	-
Staphylococcus aureus 23237	-	1413342.3	methicillin	Resistant										PRJNA226295	SAMN02391169	GCA_000637655.1	JJBO00000000	-
Staphylococcus aureus 23506	33293382	1280.51578	cefazolin		1		1	mg/L	Agar dilution			CLSI	2015	PRJEB40246	SAMEA7294246			
Staphylococcus aureus 23506	33293382	1280.51578	daptomycin		0.5		0.5	mg/L				CLSI	2015	PRJEB40246	SAMEA7294246			
Staphylococcus aureus 23506	33293382	1280.51578	oxacillin		0.5		0.5	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294246			
Staphylococcus aureus 23506	33293382	1280.51578	oxacillin		0.5		0.5	mg/L	Broth dilution			CLSI	2015	PRJEB40246	SAMEA7294246			
Staphylococcus aureus 23506	33293382	1280.51578	vancomycin		<=1	<=	1	mg/L				CLSI	2015	PRJEB40246	SAMEA7294246			
Staphylococcus aureus 23806	29295910	1280.39807	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868291			
Staphylococcus aureus 23806	29295910	1280.39807	ciprofloxacin		25		25	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868291			
Staphylococcus aureus 23809	29295910	1280.39808	ciprofloxacin	Resistant					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868292			
Staphylococcus aureus 23819	29295910	1280.39809	ciprofloxacin	Resistant					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868293			
Staphylococcus aureus 23833	29295910	1280.39810	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868294			
Staphylococcus aureus 23833	29295910	1280.39810	ciprofloxacin		25		25	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868294			
Staphylococcus aureus 23857	29295910	1280.39812	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868295			
Staphylococcus aureus 23857	29295910	1280.39812	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868295			
Staphylococcus aureus 23868	29295910	1280.39815	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868296			
Staphylococcus aureus 23868	29295910	1280.39815	ciprofloxacin		21		21	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868296			
Staphylococcus aureus 23876	29295910	1280.39813	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868297			
Staphylococcus aureus 23876	29295910	1280.39813	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868297			
Staphylococcus aureus 23886	29295910	1280.39817	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868298			
Staphylococcus aureus 23886	29295910	1280.39817	ciprofloxacin		25		25	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868298			
Staphylococcus aureus 2393-15	-	1413414.3	methicillin	Susceptible										PRJNA226367	SAMN02391241	GCA_000637675.1	JJBN00000000	-
Staphylococcus aureus 2393-19	-	1413415.3	methicillin	Susceptible										PRJNA226368	SAMN02391242	GCA_000637695.1	JJBM00000000	-
Staphylococcus aureus 255_04	25903077	1280.9278	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800353			
Staphylococcus aureus 255_04	25903077	1280.9278	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800353			
Staphylococcus aureus 255_04	25903077	1280.9278	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800353			
Staphylococcus aureus 255_04	25903077	1280.9278	gentamicin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800353			
Staphylococcus aureus 255_04	25903077	1280.9278	tetracycline	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800353			
Staphylococcus aureus 255_04	25903077	1280.9278	trimethoprim/sulfamethoxazole	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800353			
Staphylococcus aureus 259_04	25903077	1280.9279	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800354			
Staphylococcus aureus 259_04	25903077	1280.9279	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800354			
Staphylococcus aureus 259_04	25903077	1280.9279	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800354			
Staphylococcus aureus 259_04	25903077	1280.9279	gentamicin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800354			
Staphylococcus aureus 259_04	25903077	1280.9279	tetracycline	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800354			
Staphylococcus aureus 259_04	25903077	1280.9279	trimethoprim/sulfamethoxazole	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800354			
Staphylococcus aureus 262_04	25903077	1280.9280	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800351			
Staphylococcus aureus 262_04	25903077	1280.9280	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800351			
Staphylococcus aureus 262_04	25903077	1280.9280	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800351			
Staphylococcus aureus 262_04	25903077	1280.9280	gentamicin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800351			
Staphylococcus aureus 262_04	25903077	1280.9280	tetracycline	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800351			
Staphylococcus aureus 262_04	25903077	1280.9280	trimethoprim/sulfamethoxazole	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800351			
Staphylococcus aureus 263_04	25903077	1280.9281	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800352			
Staphylococcus aureus 263_04	25903077	1280.9281	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800352			
Staphylococcus aureus 263_04	25903077	1280.9281	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800352			
Staphylococcus aureus 263_04	25903077	1280.9281	gentamicin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800352			
Staphylococcus aureus 263_04	25903077	1280.9281	tetracycline	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800352			
Staphylococcus aureus 263_04	25903077	1280.9281	trimethoprim/sulfamethoxazole	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800352			
Staphylococcus aureus 264_04	25903077	1280.9282	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800261			
Staphylococcus aureus 264_04	25903077	1280.9282	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800261			
Staphylococcus aureus 264_04	25903077	1280.9282	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800261			
Staphylococcus aureus 264_04	25903077	1280.9282	gentamicin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800261			
Staphylococcus aureus 264_04	25903077	1280.9282	tetracycline	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800261			
Staphylococcus aureus 264_04	25903077	1280.9282	trimethoprim/sulfamethoxazole	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800261			
Staphylococcus aureus 268_04	25903077	1280.9283	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800314			
Staphylococcus aureus 268_04	25903077	1280.9283	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800314			
Staphylococcus aureus 268_04	25903077	1280.9283	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800314			
Staphylococcus aureus 268_04	25903077	1280.9283	gentamicin	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800314			
Staphylococcus aureus 268_04	25903077	1280.9283	tetracycline	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800314			
Staphylococcus aureus 268_04	25903077	1280.9283	trimethoprim/sulfamethoxazole	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800314			
Staphylococcus aureus 270_04	25903077	1280.9284	ciprofloxacin	Resistant					Broth dilution		E-test	CLSI		PRJEB2295	SAMEA800187			
Staphylococcus aureus 270_04	25903077	1280.9284	clindamycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800187			
Staphylococcus aureus 270_04	25903077	1280.9284	erythromycin	Resistant					Disk diffusion			CLSI		PRJEB2295	SAMEA800187			
Staphylococcus aureus 270_04	25903077	1280.9284	gentamicin	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800187			
Staphylococcus aureus 270_04	25903077	1280.9284	tetracycline	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800187			
Staphylococcus aureus 270_04	25903077	1280.9284	trimethoprim/sulfamethoxazole	Susceptible					Disk diffusion			CLSI		PRJEB2295	SAMEA800187			
Staphylococcus aureus 27983	29295910	1280.39805	ciprofloxacin	Resistant					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868290			
Staphylococcus aureus 27983	29295910	1280.39805	ciprofloxacin		10		10	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868290			
Staphylococcus aureus 27999-3	-	1413406.3	methicillin	Resistant										PRJNA226359	SAMN02391233	GCA_000637735.1	JJBK00000000	-
Staphylococcus aureus 30810	29295910	1280.39790	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868272			
Staphylococcus aureus 30810	29295910	1280.39790	ciprofloxacin		22		22	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868272			
Staphylococcus aureus 30813	29295910	1280.39785	ciprofloxacin	Resistant					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868273			
Staphylococcus aureus 30823	29295910	1280.39789	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868274			
Staphylococcus aureus 30823	29295910	1280.39789	ciprofloxacin		21		21	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868274			
Staphylococcus aureus 30825	29295910	1280.39791	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868275			
Staphylococcus aureus 30825	29295910	1280.39791	ciprofloxacin		23		23	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868275			
Staphylococcus aureus 30831	29295910	1280.39792	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868276			
Staphylococcus aureus 30831	29295910	1280.39792	ciprofloxacin		25		25	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868276			
Staphylococcus aureus 30848	29295910	1280.39793	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868277			
Staphylococcus aureus 30848	29295910	1280.39793	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868277			
Staphylococcus aureus 30851	29295910	1280.39794	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868278			
Staphylococcus aureus 30851	29295910	1280.39794	ciprofloxacin		25		25	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868278			
Staphylococcus aureus 30881	29295910	1280.39795	ciprofloxacin	Intermediate					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868279			
Staphylococcus aureus 30881	29295910	1280.39795	ciprofloxacin		20		20	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868279			
Staphylococcus aureus 30893	29295910	1280.39796	ciprofloxacin	Resistant					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868280			
Staphylococcus aureus 30919	29295910	1280.39797	ciprofloxacin	Resistant					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868281			
Staphylococcus aureus 30931	29295910	1280.39798	ciprofloxacin	Intermediate					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868282			
Staphylococcus aureus 30931	29295910	1280.39798	ciprofloxacin		20		20	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868282			
Staphylococcus aureus 30945	29295910	1280.39799	ciprofloxacin	Intermediate					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868283			
Staphylococcus aureus 30945	29295910	1280.39799	ciprofloxacin		20		20	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868283			
Staphylococcus aureus 30948	29295910	1280.39800	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868284			
Staphylococcus aureus 30948	29295910	1280.39800	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868284			
Staphylococcus aureus 30953	29295910	1280.39801	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868285			
Staphylococcus aureus 30953	29295910	1280.39801	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868285			
Staphylococcus aureus 30965	29295910	1280.39802	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868286			
Staphylococcus aureus 30965	29295910	1280.39802	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868286			
Staphylococcus aureus 30979	29295910	1280.39803	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868287			
Staphylococcus aureus 30979	29295910	1280.39803	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868287			
Staphylococcus aureus 30999	29295910	1280.39804	ciprofloxacin	Susceptible					Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868288			
Staphylococcus aureus 30999	29295910	1280.39804	ciprofloxacin		24		24	mg/L	Disk diffusion			CLSI	2012	PRJNA330544	SAMN04868288			
Staphylococcus aureus 312	24787619	1280.7270	rifampin	Resistant					Disk diffusion			CLSI	2012	PRJNA239001	SAMN02649810			
