genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
1280.30332	Staphylococcus aureus strain HICF0792	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30332	Staphylococcus aureus strain HICF0792	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30332	Staphylococcus aureus strain HICF0792	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30332	Staphylococcus aureus strain HICF0792	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30332	Staphylococcus aureus strain HICF0792	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30332	Staphylococcus aureus strain HICF0792	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30332	Staphylococcus aureus strain HICF0792	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30330	Staphylococcus aureus strain HICF0794	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30331	Staphylococcus aureus strain HICF0796	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30327	Staphylococcus aureus strain HICF0797	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30325	Staphylococcus aureus strain HICF0798	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30323	Staphylococcus aureus strain HICF0799	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30322	Staphylococcus aureus strain HICF0800	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30329	Staphylococcus aureus strain HICF0801	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	mupirocin	Resistant					Disk diffusion				EUCAST	2019	
1280.30328	Staphylococcus aureus strain HICF0802	1280	trimethoprim	Resistant					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30326	Staphylococcus aureus strain HICF0806	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30324	Staphylococcus aureus strain HICF0807	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	gentamicin	Resistant					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30343	Staphylococcus aureus strain HICF0809	1280	tetracycline	Resistant					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	fusidic acid	Resistant					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30339	Staphylococcus aureus strain HICF0810	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	fusidic acid	Resistant					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	gentamicin	Resistant					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30340	Staphylococcus aureus strain HICF0812	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30341	Staphylococcus aureus strain HICF0813	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30341	Staphylococcus aureus strain HICF0813	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30341	Staphylococcus aureus strain HICF0813	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30341	Staphylococcus aureus strain HICF0813	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30341	Staphylococcus aureus strain HICF0813	1280	rifampin	Resistant					Disk diffusion				EUCAST	2019	
1280.30341	Staphylococcus aureus strain HICF0813	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30338	Staphylococcus aureus strain HICF0814	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30342	Staphylococcus aureus strain HICF0815	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30342	Staphylococcus aureus strain HICF0815	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30342	Staphylococcus aureus strain HICF0815	1280	fusidic acid	Resistant					Disk diffusion				EUCAST	2019	
1280.30342	Staphylococcus aureus strain HICF0815	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30342	Staphylococcus aureus strain HICF0815	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30342	Staphylococcus aureus strain HICF0815	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	fusidic acid	Resistant					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30337	Staphylococcus aureus strain HICF0816	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30336	Staphylococcus aureus strain HICF0817	1280	tetracycline	Resistant					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30334	Staphylococcus aureus strain HICF0819	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	gentamicin	Resistant					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30333	Staphylococcus aureus strain HICF0820	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	fusidic acid	Resistant					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30335	Staphylococcus aureus strain HICF0821	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30351	Staphylococcus aureus strain HICF0822	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	ciprofloxacin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30350	Staphylococcus aureus strain HICF0823	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	erythromycin	Resistant					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	gentamicin	Resistant					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	linezolid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	mupirocin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	rifampin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30346	Staphylococcus aureus strain HICF0824	1280	tetracycline	Susceptible					Disk diffusion				EUCAST	2019	
1280.30349	Staphylococcus aureus strain HICF0826	1280	cefoxitin	Resistant					Disk diffusion				EUCAST	2019	
1280.30349	Staphylococcus aureus strain HICF0826	1280	chloramphenicol	Susceptible					Disk diffusion				EUCAST	2019	
1280.30349	Staphylococcus aureus strain HICF0826	1280	ciprofloxacin	Resistant					Disk diffusion				EUCAST	2019	
1280.30349	Staphylococcus aureus strain HICF0826	1280	erythromycin	Susceptible					Disk diffusion				EUCAST	2019	
1280.30349	Staphylococcus aureus strain HICF0826	1280	fusidic acid	Susceptible					Disk diffusion				EUCAST	2019	
1280.30349	Staphylococcus aureus strain HICF0826	1280	gentamicin	Susceptible					Disk diffusion				EUCAST	2019	
