genome_id	genome.publication	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.87	26806258	PRJEB9575	SAMEA3449100	GCF_900128275.1	FQRN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.129	26806258	PRJEB9575	SAMEA3449102	GCF_900126745.1	FQKN00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.128	26806258	PRJEB9575	SAMEA3449107	GCF_900126775.1	FQKT00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.127	26806258	PRJEB9575	SAMEA3449108	GCF_900126785.1	FQKZ00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.126	26806258	PRJEB9575	SAMEA3449110	GCF_900126795.1	FQLE00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.125	26806258	PRJEB9575	SAMEA3449111	GCF_900126805.1	FQKX00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.124	26806258	PRJEB9575	SAMEA3449112	GCF_900126815.1	FQKY00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.123	26806258	PRJEB9575	SAMEA3449113	GCF_900126825.1	FQLA00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.122	26806258	PRJEB9575	SAMEA3449114	GCF_900126835.1	FQLB00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.86	26806258	PRJEB9575	SAMEA3449115	GCF_900128325.1	FQRR00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.85	26806258	PRJEB9575	SAMEA3449116	GCF_900128335.1	FQRS00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.121	26806258	PRJEB9575	SAMEA3449117	GCF_900126855.1	FQLC00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.119	26806258	PRJEB9575	SAMEA3449118	GCF_900126875.1	FQLH00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.118	26806258	PRJEB9575	SAMEA3449119	GCF_900126885.1	FQLO00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.120	26806258	PRJEB9575	SAMEA3449120	GCF_900126865.1	FQLY00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.117	26806258	PRJEB9575	SAMEA3449121	GCF_900126895.1	FQLX00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.155	26806258	PRJEB9575	SAMEA3449122	GCF_900126905.1	FQMC00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.116	26806258	PRJEB9575	SAMEA3449123	GCF_900126915.1	FQMA00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.84	26806258	PRJEB9575	SAMEA3449124	GCF_900128345.1	FQRT00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.83	26806258	PRJEB9575	SAMEA3449125	GCF_900128355.1	FQRU00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.82	26806258	PRJEB9575	SAMEA3449126	GCF_900128365.1	FQRV00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.115	26806258	PRJEB9575	SAMEA3449127	GCF_900126935.1	FQLZ00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.114	26806258	PRJEB9575	SAMEA3449128	GCF_900126945.1	FQMD00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.113	26806258	PRJEB9575	SAMEA3449129	GCF_900126955.1	FQMH00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.112	26806258	PRJEB9575	SAMEA3449130	GCF_900126965.1	FQME00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.81	26806258	PRJEB9575	SAMEA3449131	GCF_900128385.1	FQRW00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.111	26806258	PRJEB9575	SAMEA3449132	GCF_900126975.1	FQMG00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.110	26806258	PRJEB9575	SAMEA3449133	GCF_900126985.1	FQMF00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.109	26806258	PRJEB9575	SAMEA3449134	GCF_900126995.1	FQMJ00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.108	26806258	PRJEB9575	SAMEA3449135	GCF_900127005.1	FQMI00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.107	26806258	PRJEB9575	SAMEA3449136	GCF_900127025.1	FQMS00000000	
985002.106	26806258	PRJEB9575	SAMEA3449137	GCF_900127035.1	FQMT00000000	
985002.106	26806258	PRJEB9575	SAMEA3449137	GCF_900127035.1	FQMT00000000	
985002.106	26806258	PRJEB9575	SAMEA3449137	GCF_900127035.1	FQMT00000000	
985002.106	26806258	PRJEB9575	SAMEA3449137	GCF_900127035.1	FQMT00000000	
985002.106	26806258	PRJEB9575	SAMEA3449137	GCF_900127035.1	FQMT00000000	
985002.106	26806258	PRJEB9575	SAMEA3449137	GCF_900127035.1	FQMT00000000	
