file_name	sheet_name	isolate_id	accession	drug	mic_sign	mic	sir_call	notes
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	CIP	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	FOX	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	GEN	>	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	NAL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	STR	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47052	JYQX00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	AMP	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	CIP	=	0.03		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	FIS	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	STR	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47193	JYQY00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	FIS	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	FOX	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47271	JYQZ00000000	TIO	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	CIP	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	FIS	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	GEN	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	NAL	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47434	JYRA00000000	TIO	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	AMC	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	AZM	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	FIS	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47525	JYRB00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	AMC	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47574	JYRC00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	AMC	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	FOX	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47739	JYRD00000000	TIO	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	AMC	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	AZM	>	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	FOX	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	GEN	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47783	JYRE00000000	TIO	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	AMC	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	CRO	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	FOX	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	NAL	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM47795	JYRF00000000	TIO	>	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	AMC	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	CRO	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	AZM	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	FOX	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48046	JYRG00000000	TIO	>	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	AMC	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	CRO	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	CHL	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	FOX	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	GEN	>	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48258	JYRH00000000	TIO	>	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	AMP	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	AMC	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	CIP	=	0.03		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	SXT	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	FOX	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	GEN	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48344	JYRI00000000	TIO	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	AMC	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	CRO	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	AZM	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	CIP	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	FOX	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	NAL	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48381	JYRJ00000000	TIO	>	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	AMP	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	AMC	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	AZM	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	SXT	>	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48418	JYRK00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	FIS	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48522	JYRL00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	AMC	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	CRO	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	CHL	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	SXT	=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	FOX	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	STR	>	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	TET	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48608	JYRM00000000	TIO	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	FIS	=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48708	JYRN00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	FIS	=	64		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	GEN	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48744	JYRO00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	AMP	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	AMC	<=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	CRO	<=	0.25		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	CHL	=	8		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	FIS	=	128		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	FOX	=	2		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	GEN	=	0.5		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	NAL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	STR	<=	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	TET	<=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48752	JYRP00000000	TIO	=	1		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	AMP	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	AMC	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	CRO	=	16		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	AZM	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	CHL	=	4		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	CIP	<=	0.015		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	SXT	<=	0.12		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	FIS	>	256		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	FOX	>	32		
AAC.01030-16_zac009165488sd2.xlsx	Table S2	AM48764	JYRQ00000000	GEN	<=	0.25		
