file_name	sheet_name	isolate_id	accession	drug	mic_sign	mic	sir_call	notes
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		SXT	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05231-09		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		NAL	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		SUL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05290-09		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		CHL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		STR	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00005-10		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		NAL	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00427-10		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00399-10		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		CHL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		CIP	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03040-10		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		CIP	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00738-11		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		CHL	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		GEN	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00746-11		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		GEN	=	1.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		SMX	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		SUL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L00777-11		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		CHL	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	L01210-11		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		NAL	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		SUL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00454-11		TRI	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		CIP	=	0.25		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		STR	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		SUL	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01727-11		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		SMX	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		SUL	<=	16.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02336-11		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		CHL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02636-11		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		AMP	=	2.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		CHL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		GEN	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03924-11		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		CIP	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		SUL	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02347-12		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		GEN	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		NAL	>	128.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S06636-12		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		CIP	<=	0.015		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		GEN	=	8.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S00478-13		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01870-13		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		STR	=	16.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		SMX	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		SUL	=	64.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03120-13		TRI	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		AMP	<=	1.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		SMX	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		SUL	<=	16.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03862-13		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		CHL	=	128.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		TET	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S01119-14		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S02289-14		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		SXT	<=	0.12		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03086-14		TRI	<=	0.25		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		STR	=	32.0		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		SXT	>	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S03195-14		TRI	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		AMP	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		CHL	<=	8.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		CIP	=	0.03		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		GEN	<=	0.5		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		NAL	<=	4.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		STR	>	64.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		SMX	>	1024.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		SXT	=	0.5		mic_sign '=' inferred
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		SUL	>	256.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		TET	>	32.0		
12866_2019_1520_MOESM1_ESM.xlsx	Table S2	S05247-14		TRI	<=	0.25		
